Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,LastActivity
03:37:49,512.0,77.7,1697,938,0,ProcessData
03:37:50,513.4,62.8,1671,7485,316,ProcessData
03:37:51,514.1,70.5,1701,3344,0,ProcessData
03:37:53,516.0,78.5,1707,1824,934,ProcessData
03:37:53,516.0,0.0,1707,249,0,ProcessData
03:37:54,517.6,71.3,1703,5702,602,ProcessData
03:37:55,518.1,72.6,1712,2338,0,ProcessData
03:37:57,520.1,73.8,1708,5383,986,ProcessData
03:37:58,521.2,70.9,1725,3981,0,ProcessData
03:37:59,522.2,71.8,1721,937,0,ProcessData
03:38:00,523.1,69.1,1737,9398,0,ProcessData
03:38:01,524.3,69.8,1703,4174,0,ProcessData
03:38:02,525.2,82.3,1737,997,0,ProcessData
03:38:03,526.3,65.2,1705,9669,0,ProcessData
03:38:04,527.8,76.3,1742,1538,459,ProcessData
03:38:05,528.2,78.5,1753,2115,0,ProcessData
03:38:06,529.2,63.4,1752,3358,0,ProcessData
03:38:07,530.7,70.3,1706,507,558,ProcessData
03:38:08,531.2,59.3,1729,3132,0,ProcessData
03:38:10,533.4,64.3,1707,3541,1227,ProcessData
03:38:10,533.4,79.7,1717,0,0,ProcessData
03:38:11,534.4,70.4,1731,4029,0,ProcessData
03:38:13,536.3,78.5,1737,4828,865,ProcessData
03:38:13,536.4,72.0,1746,0,0,ProcessData
03:38:14,537.4,70.7,1736,4884,0,ProcessData
03:38:15,538.5,70.6,1729,9914,0,ProcessData
03:38:16,539.6,78.6,1727,6488,0,ProcessData
03:38:17,540.5,74.1,1770,12465,0,ProcessData
03:38:19,542.0,80.0,1762,1250,497,ProcessData
03:38:19,542.4,80.9,1782,0,0,ProcessData
03:38:20,543.5,64.7,1750,11820,0,ProcessData
03:38:21,544.7,64.4,1747,6302,255,ProcessData
03:38:22,545.4,82.7,1775,0,0,ProcessData
03:38:24,547.4,68.6,1746,11944,1023,ProcessData
03:38:24,547.6,91.8,1751,2158,0,ProcessData
03:38:25,548.4,70.2,1751,4477,0,ProcessData
03:38:26,549.5,75.5,1753,6806,0,ProcessData
03:38:27,550.5,69.8,1785,8827,0,ProcessData
03:38:29,552.0,76.4,1777,2253,500,ProcessData
03:38:29,552.5,79.0,1808,3180,0,ProcessData
03:38:30,553.4,67.6,1799,2547,0,ProcessData
03:38:31,554.6,83.4,1802,3133,0,ProcessData
03:38:32,555.5,63.9,1819,2118,0,ProcessData
03:38:34,557.2,80.3,1802,2096,745,ProcessData
03:38:34,557.6,47.8,1807,1448,0,ProcessData
03:38:35,558.5,65.6,1813,1288,0,ProcessData
03:38:37,560.0,74.9,1793,3210,447,ProcessData
03:38:37,560.4,72.4,1818,0,0,ProcessData
03:38:38,561.5,60.9,1828,5243,0,ProcessData
03:38:40,563.4,78.0,1837,2319,943,ProcessData
03:38:41,564.4,67.0,1869,4172,0,ProcessData
03:38:42,565.4,74.5,1842,5786,0,ProcessData
03:38:43,566.4,77.8,1843,488,0,ProcessData
03:38:44,567.5,67.0,1871,4331,0,ProcessData
03:38:45,568.4,80.5,1879,1703,0,ProcessData
03:38:47,570.1,72.3,1875,2626,653,ProcessData
03:38:47,570.5,52.4,1864,1416,0,ProcessData
03:38:48,571.6,69.0,1857,1999,0,ProcessData
03:38:50,573.0,81.5,1867,783,440,ProcessData
03:38:50,573.4,79.9,1867,1727,0,ProcessData
03:38:51,574.5,66.1,1886,4132,0,ProcessData
03:38:53,576.6,69.0,1876,1719,0,ProcessData
03:38:54,577.5,67.1,1869,6204,0,ProcessData
03:38:56,579.6,68.3,1876,2747,1120,ProcessData
03:38:56,579.7,79.4,1879,0,0,ProcessData
03:38:57,580.6,69.4,1880,9092,0,ProcessData
03:38:59,582.6,75.8,1893,4861,929,ProcessData
03:39:00,583.6,69.0,1884,9549,0,ProcessData
03:39:01,584.7,64.8,1876,3236,0,ProcessData
03:39:02,585.7,74.0,1875,3884,0,ProcessData
03:39:03,586.6,72.8,1899,688,0,ProcessData
03:39:05,588.6,69.3,1889,9650,989,ProcessData
03:39:06,588.8,83.5,1894,1640,0,ProcessData
03:39:08,591.3,72.5,1883,1290,737,ProcessData
03:39:09,592.7,69.4,1883,6119,0,ProcessData
03:39:11,594.6,73.8,1893,5207,886,ProcessData
03:39:11,594.7,74.8,1895,222,0,ProcessData
03:39:12,595.6,56.4,1882,2738,0,ProcessData
03:39:14,596.9,71.1,1878,9838,271,ProcessData
03:39:14,597.6,72.6,1892,0,0,ProcessData
03:39:15,598.6,72.9,1912,3969,0,ProcessData
03:39:16,599.6,67.1,1883,2175,0,ProcessData
03:39:17,600.7,60.0,1893,11006,0,ProcessData
03:39:18,601.7,73.7,1882,14065,0,ProcessData
03:39:19,602.6,67.3,1881,3294,0,ProcessData
03:39:20,603.7,77.5,1903,1973,0,ProcessData
03:39:21,604.6,62.0,1897,5391,0,ProcessData
03:39:22,605.6,83.3,1908,2248,0,ProcessData
03:39:23,606.7,78.8,1898,600,0,ProcessData
03:39:25,608.0,76.0,1919,5796,0,ProcessData
03:39:25,608.7,78.1,1938,1375,0,ProcessData
03:39:26,609.7,85.5,1935,299,0,ProcessData
03:39:27,610.6,71.8,1947,3113,0,ProcessData
03:39:28,611.6,80.7,1967,1454,0,ProcessData
03:39:31,614.6,82.9,1959,8574,0,ProcessData
03:39:32,615.6,70.5,1953,0,0,ProcessData
03:39:33,616.1,71.5,1952,0,0,ProcessData
03:39:34,617.0,76.7,1940,3686,0,ProcessData
03:39:34,617.6,84.8,1949,0,0,ProcessData
03:39:35,618.6,76.2,1959,4835,0,ProcessData
03:39:37,620.4,68.1,1963,400,759,ProcessData
03:39:37,620.7,79.5,1974,2252,0,ProcessData
03:39:38,621.6,62.6,1984,2246,0,ProcessData
03:39:40,623.1,79.6,1998,1910,497,ProcessData
03:39:40,623.6,77.4,1982,1693,0,ProcessData
03:39:41,624.6,69.3,1986,6330,0,ProcessData
03:39:43,626.5,75.5,1973,3799,905,ProcessData
03:39:43,626.6,89.9,1975,0,0,ProcessData
03:39:44,627.6,69.2,1974,3904,0,ProcessData
03:39:46,629.8,67.7,1959,7820,1153,ProcessData
03:39:47,630.7,79.8,1977,0,0,ProcessData
03:39:47,630.7,88.2,1977,8,0,ProcessData
03:39:49,632.1,67.4,1988,8600,384,ProcessData
03:39:49,632.6,87.7,1996,0,0,ProcessData
03:39:50,633.6,66.8,2006,5231,0,ProcessData
03:39:52,635.3,78.3,2007,2155,696,ProcessData
03:39:52,635.6,59.1,2016,1203,0,ProcessData
03:39:53,636.6,70.5,2006,1894,0,ProcessData
03:39:55,638.3,84.0,2012,2521,699,ProcessData
03:39:55,638.8,69.8,2010,738,0,ProcessData
03:39:56,639.7,70.0,2003,5491,0,ProcessData
03:39:57,640.6,80.6,2012,756,0,ProcessData
03:39:59,642.6,80.7,2018,2112,968,ProcessData
03:39:59,642.6,68.2,2018,0,0,ProcessData
03:40:00,643.7,60.5,2025,4595,0,ProcessData
03:40:01,644.6,71.6,2000,4423,0,ProcessData
03:40:02,645.6,82.6,2023,0,0,ProcessData
03:40:04,647.2,69.4,2002,11537,644,ProcessData
03:40:04,647.6,66.5,2002,3215,0,ProcessData
03:40:05,648.6,70.1,1999,934,0,ProcessData
03:40:07,650.2,73.6,1999,9150,563,ProcessData
03:40:07,650.6,79.7,2026,0,0,ProcessData
03:40:08,651.6,59.9,2033,1844,0,ProcessData
03:40:09,652.6,58.1,2026,2753,0,ProcessData
03:40:10,653.7,77.6,2001,8124,0,ProcessData
03:40:11,654.6,80.1,2002,7318,0,ProcessData
03:40:12,655.7,69.0,2000,8341,0,ProcessData
03:40:13,656.7,74.0,2002,3439,0,ProcessData
03:40:14,657.6,71.6,2033,3572,0,ProcessData
03:40:16,659.0,74.7,2065,803,218,ProcessData
03:40:16,659.6,79.7,2077,4226,0,ProcessData
03:40:18,661.1,67.3,2039,6917,0,ProcessData
03:40:18,661.7,72.6,2037,1322,0,ProcessData
03:40:19,662.6,76.2,2049,0,0,ProcessData
03:40:22,665.2,64.8,2041,6518,570,ProcessData
03:40:22,665.6,74.7,2046,3388,0,ProcessData
03:40:23,666.6,73.4,2075,1183,0,ProcessData
03:40:25,668.6,72.8,2077,990,0,ProcessData
03:40:26,669.6,69.5,2090,4258,0,ProcessData
03:40:27,670.6,71.6,2078,4825,0,ProcessData
03:40:28,671.7,81.4,2110,2936,0,ProcessData
03:40:29,672.8,72.2,2107,1240,209,ProcessData
03:40:30,673.6,75.6,2104,6810,0,ProcessData
03:40:31,674.8,77.0,2098,6450,0,ProcessData
03:40:32,675.6,68.2,2113,2292,0,ProcessData
03:40:34,677.4,73.2,2099,2613,746,ProcessData
03:40:34,677.6,89.0,2123,2829,0,ProcessData
03:40:35,678.6,70.4,2125,3346,0,ProcessData
03:40:36,679.6,69.1,2124,2496,0,ProcessData
03:40:37,680.7,75.9,2122,913,0,ProcessData
03:40:38,681.7,69.0,2135,4096,0,ProcessData
03:40:39,682.6,69.6,2133,212,0,ProcessData
03:40:40,683.6,75.1,2130,2362,0,ProcessData
03:40:41,684.6,75.5,2143,2736,0,ProcessData
03:40:42,685.7,80.9,2117,637,0,ProcessData
03:40:43,686.7,72.2,2092,3933,0,ProcessData
03:40:44,687.6,72.1,2116,4126,0,ProcessData
03:40:45,688.6,71.0,2129,3234,0,ProcessData
03:40:46,689.8,76.3,2103,4706,0,ProcessData
03:40:47,690.6,67.1,2112,3502,0,ProcessData
03:40:48,691.7,80.3,2112,2226,0,ProcessData
03:40:50,693.2,71.9,2114,2670,498,ProcessData
03:40:51,693.9,70.2,2114,1662,0,ProcessData
03:40:51,694.6,71.1,2125,2729,0,ProcessData
03:40:52,695.7,75.5,2128,3845,0,ProcessData
03:40:54,696.9,74.3,2128,3424,0,ProcessData
03:40:54,697.6,81.0,2181,360,0,ProcessData
03:40:56,699.5,69.3,2161,5426,905,ProcessData
03:40:56,699.6,56.0,2166,1142,0,ProcessData
03:40:57,700.6,73.5,2168,2682,0,ProcessData
03:40:59,702.6,78.0,2166,8640,0,ProcessData
03:40:59,702.6,71.3,2149,0,0,ProcessData
03:41:00,703.7,72.5,2151,6883,0,ProcessData
03:41:01,704.6,74.3,2150,8883,0,ProcessData
03:41:03,706.6,77.8,2177,4363,988,ProcessData
03:41:03,706.7,52.1,2177,739,0,ProcessData
03:41:04,707.7,59.0,2173,3018,0,ProcessData
03:41:05,708.8,71.9,2166,7454,0,ProcessData
03:41:06,709.7,69.9,2164,5848,0,ProcessData
03:41:08,711.5,75.8,2177,4833,798,ProcessData
03:41:08,711.7,75.5,2178,0,0,ProcessData
03:41:09,712.8,64.0,2197,2279,0,ProcessData
03:41:10,713.6,80.5,2197,1648,0,ProcessData
03:41:11,714.7,73.1,2190,5036,0,ProcessData
03:41:13,716.0,76.4,2191,4421,288,ProcessData
03:41:13,716.6,78.6,2199,0,0,ProcessData
03:41:14,717.6,67.9,2200,5644,0,ProcessData
03:41:16,719.2,74.5,2176,6736,509,ProcessData
03:41:16,719.6,77.7,2205,0,0,ProcessData
03:41:17,720.6,76.1,2177,2728,0,ProcessData
03:41:18,721.8,61.5,2188,4910,0,ProcessData
03:41:19,722.6,69.1,2194,5418,0,ProcessData
03:41:20,723.7,76.6,2181,0,0,ProcessData
03:41:21,724.6,72.9,2170,0,0,ProcessData
03:41:23,726.6,71.9,2169,14563,975,ProcessData
03:41:23,726.8,73.4,2171,1460,0,ProcessData
03:41:24,727.7,70.1,2167,0,0,ProcessData
03:41:25,728.7,70.8,2167,9118,0,ProcessData
03:41:27,730.7,80.4,2204,8156,970,ProcessData
03:41:28,731.6,80.6,2198,902,0,ProcessData
03:41:28,731.7,61.8,2200,242,0,ProcessData
03:41:30,733.3,60.0,2180,18272,621,ProcessData
03:41:30,733.6,74.6,2184,2578,0,ProcessData
03:41:31,734.7,77.8,2199,4428,0,ProcessData
03:41:32,735.7,75.2,2184,4475,0,ProcessData
03:41:34,737.6,69.1,2203,5020,0,ProcessData
03:41:35,738.7,73.8,2186,9952,0,ProcessData
03:41:37,739.9,70.9,2205,1265,253,ProcessData
03:41:37,740.6,59.6,2205,2887,0,ProcessData
03:41:39,742.2,70.8,2194,2057,589,ProcessData
03:41:39,742.7,80.0,2187,5163,0,ProcessData
03:41:41,743.9,78.8,2194,1424,246,ProcessData
03:41:42,745.7,81.2,2236,0,760,ProcessData
03:41:43,746.7,72.4,1982,0,0,ProcessData
03:41:45,748.5,81.5,1162,315,813,ProcessData
03:41:45,748.8,68.2,1158,858,0,ProcessData
03:41:46,749.4,59.3,1171,494,0,ProcessData
03:41:47,750.4,72.8,1173,5211,0,ProcessData
03:41:48,750.9,56.3,1188,137,0,ProcessData
03:41:49,752.2,71.6,1205,5918,355,ProcessData
03:41:50,752.8,60.8,1223,5687,0,ProcessData
03:41:52,755.2,60.1,1229,10150,1307,ProcessData
03:41:52,755.2,52.2,1230,652,0,ProcessData
03:41:53,756.2,71.5,1248,5140,0,ProcessData
03:41:54,757.3,78.0,1262,12253,0,ProcessData
03:41:55,758.2,63.1,1290,0,0,ProcessData
03:41:56,759.2,65.9,1304,7454,0,ProcessData
03:41:57,760.8,70.0,1260,7524,553,ProcessData
03:41:58,761.3,69.1,1292,2903,0,ProcessData
03:41:59,762.4,61.6,1282,3284,0,ProcessData
03:42:00,763.3,69.8,1299,4,0,ProcessData
03:42:01,764.2,76.5,1281,2717,0,ProcessData
03:42:02,765.2,67.1,1288,11323,0,ProcessData
03:42:03,766.2,73.3,1266,9730,0,ProcessData
03:42:04,767.2,72.4,1267,7012,0,ProcessData
03:42:05,768.3,74.9,1283,9563,0,ProcessData
03:42:06,769.4,71.7,1274,4765,0,ProcessData
03:42:07,770.2,70.9,1320,8128,0,ProcessData
03:42:08,771.2,77.2,1321,3940,0,ProcessData
03:42:09,772.2,78.0,1284,9333,0,ProcessData
03:42:10,773.2,74.8,1281,3429,0,ProcessData
03:42:11,774.2,68.5,1300,8250,0,ProcessData
03:42:12,775.2,69.0,1282,4447,0,ProcessData
03:42:13,776.2,71.4,1299,9772,0,ProcessData
03:42:14,777.2,71.1,1304,5062,0,ProcessData
03:42:15,778.2,79.1,1300,10485,0,ProcessData
03:42:16,779.2,71.2,1290,5377,0,ProcessData
03:42:17,780.2,76.4,1293,5850,0,ProcessData
03:42:18,781.2,68.0,1302,3958,0,ProcessData
03:42:19,782.2,62.8,1292,4273,0,ProcessData
03:42:20,783.2,68.4,1308,5147,0,ProcessData
03:42:21,784.2,74.7,1331,7320,0,ProcessData
03:42:22,785.2,73.8,1295,5031,0,ProcessData
03:42:23,786.3,75.9,1310,4411,0,ProcessData
03:42:24,787.2,74.2,1297,4728,0,ProcessData
03:42:25,788.2,70.7,1304,7634,0,ProcessData
03:42:26,789.2,73.4,1305,6141,0,ProcessData
03:42:27,790.2,70.1,1283,4319,0,ProcessData
03:42:28,791.2,74.1,1281,2602,0,ProcessData
03:42:29,792.3,78.1,1296,5382,0,ProcessData
03:42:30,793.2,79.4,1315,3224,0,ProcessData
03:42:31,794.2,74.2,1330,9312,0,ProcessData
03:42:32,795.2,68.5,1310,4721,0,ProcessData
03:42:33,796.2,71.8,1347,3275,0,ProcessData
03:42:34,797.2,70.3,1352,5845,0,ProcessData
03:42:35,798.2,70.2,1323,3446,0,ProcessData
03:42:36,799.2,74.9,1323,7112,0,ProcessData
03:42:37,800.3,79.4,1336,5559,0,ProcessData
03:42:38,801.2,72.4,1354,3238,0,ProcessData
03:42:39,802.3,73.3,1347,3203,0,ProcessData
03:42:40,803.2,68.1,1351,3361,0,ProcessData
03:42:41,804.2,69.7,1359,2594,0,ProcessData
03:42:42,805.2,68.9,1342,4677,0,ProcessData
03:42:43,806.4,76.1,1340,4762,275,ProcessData
03:42:44,807.2,74.5,1373,3536,0,ProcessData
03:42:45,808.2,77.8,1366,4799,0,ProcessData
03:42:46,809.2,76.5,1346,2503,0,ProcessData
03:42:47,810.2,71.9,1370,2528,0,ProcessData
03:42:48,811.2,73.1,1358,2949,0,ProcessData
03:42:49,812.2,66.9,1348,3051,0,ProcessData
03:42:50,813.2,75.2,1355,3233,0,ProcessData
03:42:51,814.3,74.6,1373,1808,0,ProcessData
03:42:52,815.2,77.3,1367,2315,0,ProcessData
03:42:53,816.3,77.3,1361,3383,0,ProcessData
03:42:54,817.2,68.3,1380,1648,0,ProcessData
03:42:55,818.2,72.0,1374,6131,0,ProcessData
03:42:56,819.2,78.3,1370,1636,0,ProcessData
03:42:57,820.2,75.5,1422,2053,0,ProcessData
03:42:58,821.3,72.2,1428,3450,0,ProcessData
03:42:59,822.2,74.8,1424,2610,0,ProcessData
03:43:00,823.2,65.2,1425,7215,0,ProcessData
03:43:01,824.2,70.5,1431,3158,0,ProcessData
03:43:02,825.4,79.1,1427,1553,209,ProcessData
03:43:03,826.2,76.4,1441,3264,0,ProcessData
03:43:04,827.2,67.2,1432,1952,0,ProcessData
03:43:05,828.2,70.3,1439,6730,0,ProcessData
03:43:06,829.3,76.8,1440,7774,0,ProcessData
03:43:07,830.2,72.3,1459,3910,0,ProcessData
03:43:08,831.2,67.3,1439,2140,0,ProcessData
03:43:09,832.3,73.0,1435,3936,0,ProcessData
03:43:10,833.2,73.6,1446,9236,0,ProcessData
03:43:11,834.3,76.0,1480,3789,0,ProcessData
03:43:12,835.4,78.0,1450,3019,0,ProcessData
03:43:13,836.3,74.3,1459,2017,0,ProcessData
03:43:14,837.5,63.9,1470,451,0,ProcessData
03:43:15,838.2,61.3,1459,6625,0,ProcessData
03:43:16,839.3,80.8,1465,3717,0,ProcessData
03:43:17,840.2,69.7,1452,5923,0,ProcessData
03:43:19,842.2,80.4,1481,3666,1051,ProcessData
03:43:20,842.9,83.8,1487,0,0,ProcessData
03:43:20,843.2,67.6,1488,1334,0,ProcessData
03:43:22,845.0,72.7,1499,5320,762,ProcessData
03:43:22,845.2,65.5,1499,1570,0,ProcessData
03:43:23,846.7,67.8,1504,2820,439,ProcessData
03:43:24,847.2,72.2,1541,3724,0,ProcessData
03:43:25,848.2,81.6,1525,2486,0,ProcessData
03:43:26,849.2,77.1,1518,4619,0,ProcessData
03:43:27,850.2,71.9,1549,5275,0,ProcessData
03:43:28,851.4,73.1,1545,2269,0,ProcessData
03:43:29,852.3,80.5,1521,0,0,ProcessData
03:43:30,853.2,60.8,1532,7954,0,ProcessData
03:43:31,854.8,82.2,1546,2598,656,ProcessData
03:43:32,855.2,63.9,1547,1984,0,ProcessData
03:43:33,856.2,77.2,1526,2943,0,ProcessData
03:43:35,858.2,78.8,1544,4253,917,ProcessData
03:43:35,858.3,60.1,1543,1356,0,ProcessData
03:43:36,859.3,69.4,1561,883,0,ProcessData
03:43:37,860.6,78.7,1516,2900,422,ProcessData
03:43:38,861.2,61.2,1525,4329,0,ProcessData
03:43:39,862.3,79.1,1524,2778,0,ProcessData
03:43:40,863.4,78.3,1521,407,0,ProcessData
03:43:41,864.2,57.2,1531,3373,0,ProcessData
03:43:43,866.2,76.6,1521,3851,1037,ProcessData
03:43:43,866.3,63.2,1520,237,0,ProcessData
03:43:44,867.2,67.3,1533,6875,0,ProcessData
03:43:45,868.8,80.1,1515,2025,531,ProcessData
03:43:46,869.2,65.8,1526,2346,0,ProcessData
03:43:47,870.4,65.4,1531,3131,0,ProcessData
03:43:48,871.5,69.7,1525,1623,0,ProcessData
03:43:49,872.2,73.2,1572,4689,0,ProcessData
03:43:50,873.2,74.2,1554,1458,0,ProcessData
03:43:51,874.2,70.4,1557,264,0,ProcessData
03:43:52,875.2,46.3,1561,505,0,ProcessData
03:43:53,876.7,67.3,1537,6102,519,ProcessData
03:43:54,877.3,58.8,1526,1319,0,ProcessData
03:43:55,878.2,67.6,1518,4011,0,ProcessData
03:43:56,879.8,75.8,1515,1794,523,ProcessData
03:43:57,880.2,61.7,1498,2281,0,ProcessData
03:43:59,882.3,70.8,1518,12497,1105,ProcessData
03:43:59,882.3,80.6,1518,0,0,ProcessData
03:44:00,883.4,68.1,1545,2209,0,ProcessData
03:44:01,884.4,54.6,1541,4717,0,ProcessData
03:44:02,885.3,70.0,1546,9662,0,ProcessData
03:44:03,886.3,64.5,1561,8673,0,ProcessData
03:44:05,888.3,68.6,1562,6928,1008,ProcessData
03:44:05,888.6,66.8,1556,201,0,ProcessData
03:44:06,889.4,59.9,1556,654,0,ProcessData
03:44:07,890.6,68.3,1573,7424,260,ProcessData
03:44:09,892.3,70.8,1574,2765,610,ProcessData
03:44:09,892.4,50.6,1570,635,0,ProcessData
03:44:10,893.4,68.5,1548,3541,0,ProcessData
03:44:11,894.5,78.9,1545,5830,0,ProcessData
03:44:12,895.4,83.3,1576,0,0,ProcessData
03:44:13,896.4,68.8,1574,3955,0,ProcessData
03:44:14,897.6,69.6,1570,5608,231,ProcessData
03:44:15,898.4,62.1,1604,0,0,ProcessData
03:44:16,899.3,58.2,1585,4285,0,ProcessData
03:44:18,901.1,73.1,1575,3510,806,ProcessData
03:44:18,901.4,86.6,1598,2880,0,ProcessData
03:44:19,902.4,70.1,1601,2067,0,ProcessData
03:44:20,903.4,71.9,1599,2128,0,ProcessData
03:44:21,904.4,69.5,1601,4144,0,ProcessData
03:44:22,905.6,70.9,1595,3687,220,ProcessData
03:44:23,906.4,63.4,1587,3330,0,ProcessData
03:44:24,907.5,72.4,1596,4845,0,ProcessData
03:44:26,908.9,80.9,1623,3555,359,ProcessData
03:44:26,909.4,67.0,1628,3272,0,ProcessData
03:44:27,910.4,67.8,1621,4653,0,ProcessData
03:44:28,911.4,79.8,1660,3257,0,ProcessData
03:44:29,912.3,70.5,1654,2728,0,ProcessData
03:44:30,913.4,76.2,1655,2186,0,ProcessData
03:44:31,914.7,75.8,1662,2520,224,ProcessData
03:44:32,915.3,62.5,1661,2843,0,ProcessData
03:44:33,916.5,66.4,1668,1727,0,ProcessData
03:44:35,918.0,75.9,1670,2266,539,ProcessData
03:44:35,918.5,55.7,1661,625,0,ProcessData
03:44:36,919.3,74.4,1647,2832,0,ProcessData
03:44:37,920.3,75.2,1661,3479,0,ProcessData
03:44:39,922.6,78.0,1686,6540,1295,ProcessData
03:44:39,922.7,70.9,1689,0,0,ProcessData
03:44:40,923.4,66.4,1677,2279,0,ProcessData
03:44:42,925.4,72.6,1653,2053,1030,ProcessData
03:44:43,926.1,78.3,1672,1050,0,ProcessData
03:44:43,926.4,62.7,1672,4389,0,ProcessData
03:44:45,928.5,69.2,1672,3331,1120,ProcessData
03:44:45,928.7,58.3,1673,166,0,ProcessData
03:44:46,929.5,42.5,1681,5138,0,ProcessData
03:44:47,930.7,70.2,1680,1707,265,ProcessData
03:44:48,931.5,72.9,1679,2276,0,ProcessData
03:44:49,932.5,79.2,1676,1629,0,ProcessData
03:44:50,933.5,67.5,1667,2421,0,ProcessData
03:44:52,935.1,79.9,1683,1767,613,ProcessData
03:44:52,935.5,67.5,1678,2355,0,ProcessData
03:44:53,936.7,74.2,1680,1930,0,ProcessData
03:44:55,938.1,77.1,1712,1631,483,ProcessData
03:44:55,938.5,75.5,1699,0,0,ProcessData
03:44:56,939.4,72.1,1705,3940,0,ProcessData
03:44:58,941.2,72.8,1687,4361,771,ProcessData
03:44:58,941.5,85.0,1697,0,0,ProcessData
03:44:59,942.5,77.3,1701,5023,0,ProcessData
03:45:01,944.0,63.8,1668,10855,450,ProcessData
03:45:01,944.5,81.5,1688,0,0,ProcessData
03:45:02,945.5,75.7,1665,0,0,ProcessData
03:45:03,946.8,69.4,1667,14388,359,ProcessData
03:45:04,947.5,71.5,1685,6987,0,ProcessData
03:45:05,948.5,68.6,1682,8352,0,ProcessData
03:45:07,950.2,77.3,1696,16578,672,ProcessData
03:45:07,950.6,65.0,1712,144,0,ProcessData
03:45:08,951.4,72.9,1675,5398,0,ProcessData
03:45:10,953.0,67.6,1669,8382,616,ProcessData
03:45:10,953.5,71.3,1669,2620,0,ProcessData
03:45:11,954.5,70.5,1681,12562,0,ProcessData
03:45:12,955.7,70.2,1673,8267,0,ProcessData
03:45:13,956.5,83.4,1702,0,0,ProcessData
03:45:14,957.6,74.6,1676,0,0,ProcessData
03:45:15,958.4,73.5,1664,0,0,ProcessData
03:45:16,959.5,76.6,1679,0,0,ProcessData
03:45:17,960.5,64.3,1705,2001,0,ProcessData
03:45:19,962.0,57.4,1681,17550,447,ProcessData
03:45:19,962.5,66.7,1696,4072,0,ProcessData
03:45:20,963.5,67.1,1726,10976,0,ProcessData
03:45:21,964.4,73.6,1754,5504,0,ProcessData
03:45:22,965.5,79.6,1719,11241,0,ProcessData
03:45:23,966.6,74.5,1720,8729,0,ProcessData
03:45:24,967.5,63.5,1740,1798,0,ProcessData
03:45:25,968.5,70.7,1755,5272,0,ProcessData
03:45:27,970.3,70.4,1747,5162,799,ProcessData
03:45:27,970.5,62.8,1756,0,0,ProcessData
03:45:28,971.4,71.3,1757,8054,0,ProcessData
03:45:29,972.7,73.1,1746,5290,288,ProcessData
03:45:30,973.5,71.6,1744,3989,0,ProcessData
03:45:31,974.5,75.3,1764,2957,0,ProcessData
03:45:32,975.5,65.2,1760,4642,0,ProcessData
03:45:33,976.5,73.9,1765,330,0,ProcessData
03:45:34,977.5,79.8,1805,0,0,ProcessData
03:45:35,978.5,66.0,1774,4747,0,ProcessData
03:45:37,980.5,71.2,1771,9608,1076,ProcessData
03:45:37,980.6,50.8,1771,0,0,ProcessData
03:45:38,981.5,70.2,1770,2732,0,ProcessData
03:45:39,982.6,73.0,1746,12606,0,ProcessData
03:45:41,984.1,74.8,1777,2461,503,ProcessData
03:45:41,984.6,63.3,1778,3474,0,ProcessData
03:45:42,985.5,77.2,1777,5826,0,ProcessData
03:45:44,987.6,73.8,1783,8653,1116,ProcessData
03:45:45,988.5,56.4,1802,4188,0,ProcessData
03:45:47,990.7,73.2,1832,3603,1182,ProcessData
03:45:48,991.1,74.4,1821,156,0,ProcessData
03:45:48,991.7,59.8,1827,2123,0,ProcessData
03:45:49,992.7,53.5,1825,4818,0,ProcessData
03:45:50,993.7,34.9,1826,7342,0,ProcessData
03:45:52,995.2,45.7,1796,1999,584,ProcessData
03:45:53,996.7,52.5,1803,0,416,ProcessData
03:45:54,997.7,66.2,1814,0,0,ProcessData
03:45:55,998.5,74.8,1805,812,0,ProcessData
03:45:55,998.7,74.7,1797,5333,0,ProcessData
03:45:57,999.9,62.2,1794,6776,212,ProcessData
03:45:57,1000.8,30.6,1802,0,0,ProcessData
03:45:58,1001.7,33.4,1793,0,0,ProcessData
03:45:59,1002.7,43.2,1791,2091,0,ProcessData
03:46:03,1006.6,27.0,1794,5049,2773,ProcessData
03:46:03,1006.6,47.9,1794,0,0,ProcessData
03:46:04,1007.5,50.6,1821,7274,0,ProcessData
03:46:05,1008.5,52.1,1800,10587,0,ProcessData
03:46:08,1011.3,53.3,1821,14759,1738,ProcessData
03:46:08,1011.4,80.6,1827,464,0,ProcessData
03:46:09,1012.2,67.8,1834,3013,0,ProcessData
03:46:10,1013.3,72.2,1818,1187,0,ProcessData
03:46:12,1015.2,68.4,1816,21649,873,ProcessData
03:46:12,1015.3,58.4,1823,2550,0,ProcessData
03:46:13,1016.3,66.2,1810,6872,0,ProcessData
03:46:14,1017.2,65.2,1816,2559,0,ProcessData
03:46:15,1018.4,71.1,1808,8148,0,ProcessData
03:46:17,1020.2,59.4,1819,17994,872,ProcessData
03:46:18,1021.2,76.2,1855,0,0,ProcessData
03:46:19,1022.4,74.5,1874,0,0,ProcessData
03:46:20,1023.2,77.4,1857,0,0,ProcessData
03:46:21,1024.3,75.2,1907,0,0,ProcessData
03:46:22,1025.3,63.7,1932,0,0,ProcessData
03:46:23,1026.2,73.8,1945,0,0,ProcessData
03:46:24,1026.9,77.5,1952,296,0,ProcessData
